fid1,iid1,fid2,iid2,m,ibd0,ibd1,ibd2
AMAN031001,AMAN031001,SEBI1544,SEBI1544,3.08926733809709,0.765,0.235,0
AMAN031001,AMAN031001,SEBI1545,SEBI1545,20,1,0,0
AMAN031001,AMAN031001,SEBI1546,SEBI1546,20,1,0,0
AMAN031001,AMAN031001,SEBI1547,SEBI1547,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,SEBI1548,SEBI1548,20,1,0,0
AMAN031001,AMAN031001,SEBI1549,SEBI1549,20,1,0,0
AMAN031001,AMAN031001,SEBI1550,SEBI1550,3.08926733809709,0.765,0.235,0
AMAN031001,AMAN031001,SEBI1551,SEBI1551,20,1,0,0
AMAN031001,AMAN031001,SEBI1552,SEBI1552,20,1,0,0
AMAN031001,AMAN031001,SEBI1553,SEBI1553,2.71311885221184,0.695,0.305,0
AMAN031001,AMAN031001,SEBI1554,SEBI1554,20,1,0,0
AMAN031001,AMAN031001,SEBI1555,SEBI1555,20,1,0,0
AMAN031001,AMAN031001,SEBI1556,SEBI1556,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,SEBI1557,SEBI1557,20,1,0,0
AMAN031001,AMAN031001,SEBI1558,SEBI1558,3.08926733809709,0.765,0.235,0
AMAN031001,AMAN031001,SEBI1559,SEBI1559,20,1,0,0
AMAN031001,AMAN031001,SEBI1560,SEBI1560,20,1,0,0
AMAN031001,AMAN031001,SEBI1561,SEBI1561,20,1,0,0
AMAN031001,AMAN031001,SEBI1562,SEBI1562,2.43050890804128,0.629,0.371,0
AMAN031001,AMAN031001,SEBI1564,SEBI1564,20,1,0,0
AMAN031001,AMAN031001,SEBI1565,SEBI1565,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,SEBI1566,SEBI1566,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,SEBI1567,SEBI1567,5.18442457113743,0.945,0.055,0
AMAN031001,AMAN031001,SEBI1568,SEBI1568,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,SEBI1569,SEBI1569,20,1,0,0
AMAN031001,AMAN031001,SEBI1570,SEBI1570,20,1,0,0
AMAN031001,AMAN031001,SEBI1571,SEBI1571,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,SEBI1572,SEBI1572,20,1,0,0
AMAN031001,AMAN031001,SEBI1573,SEBI1573,20,1,0,0
AMAN031001,AMAN031001,SEBI1574,SEBI1574,3.08926733809709,0.765,0.235,0
AMAN031001,AMAN031001,SEBI1575,SEBI1575,20,1,0,0
AMAN031001,AMAN031001,SEBI1576,SEBI1576,20,1,0,0
AMAN031001,AMAN031001,SEBI1577,SEBI1577,20,1,0,0
AMAN031001,AMAN031001,SEBI1578,SEBI1578,20,1,0,0
AMAN031001,AMAN031001,SEBI1579,SEBI1579,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,SEBI1580,SEBI1580,3.08926733809709,0.765,0.235,0
AMAN031001,AMAN031001,SEBI1581,SEBI1581,20,1,0,0
AMAN031001,AMAN031001,SEBI1582,SEBI1582,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,SEBI1583,SEBI1583,20,1,0,0
AMAN031001,AMAN031001,SEBI1584,SEBI1584,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,SEBI1585,SEBI1585,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,SEBI1586,SEBI1586,20,1,0,0
AMAN031001,AMAN031001,SEBI1587,SEBI1587,20,1,0,0
AMAN031001,AMAN031001,SEBI1588,SEBI1588,20,1,0,0
AMAN031001,AMAN031001,SEBI1589,SEBI1589,20,1,0,0
AMAN031001,AMAN031001,SEBI1590,SEBI1590,20,1,0,0
AMAN031001,AMAN031001,SEBI1591,SEBI1591,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,SEBI1592,SEBI1592,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,SILR5500,SILR5500,20,1,0,0
AMAN031001,AMAN031001,SILR5501,SILR5501,20,1,0,0
AMAN031001,AMAN031001,SILR5502,SILR5502,20,1,0,0
AMAN031001,AMAN031001,SILR5503,SILR5503,20,1,0,0
AMAN031001,AMAN031001,SILR5504,SILR5504,2.86249647625006,0.725,0.275,0
AMAN031001,AMAN031001,SILR5505,SILR5505,20,1,0,0
AMAN031001,AMAN031001,SILR5506,SILR5506,20,1,0,0
AMAN031001,AMAN031001,SILR5507,SILR5507,2.63486740654747,0.678,0.322,0
AMAN031001,AMAN031001,SILR5508,SILR5508,20,1,0,0
AMAN031001,AMAN031001,SILR5510,SILR5510,20,1,0,0
AMAN031001,AMAN031001,SILR5511,SILR5511,20,1,0,0
AMAN031001,AMAN031001,SILR5513,SILR5513,20,1,0,0
AMAN031001,AMAN031001,SILR5514,SILR5514,20,1,0,0
AMAN031001,AMAN031001,SILR5515,SILR5515,2.10159814000781,0.534,0.466,0
AMAN031001,AMAN031001,SILR5516,SILR5516,20,1,0,0
AMAN031001,AMAN031001,SILR5517,SILR5517,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,SILR5518,SILR5518,20,1,0,0
AMAN031001,AMAN031001,SILR5519,SILR5519,3.30757280191029,0.798,0.202,0
AMAN031001,AMAN031001,SILR5520,SILR5520,20,1,0,0
AMAN031001,AMAN031001,SILR5521,SILR5521,20,1,0,0
AMAN031001,AMAN031001,SNDI071887,SNDI071887,20,1,0,0
AMAN031001,AMAN031001,SNDI071888,SNDI071888,20,1,0,0
AMAN031001,AMAN031001,SNDI071889,SNDI071889,20,1,0,0
AMAN031001,AMAN031001,SNDI071891,SNDI071891,20,1,0,0
AMAN031001,AMAN031001,SNDI071892,SNDI071892,20,1,0,0
AMAN031001,AMAN031001,SNDI071893,SNDI071893,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,SNDI071894,SNDI071894,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,SNDI071895,SNDI071895,20,1,0,0
AMAN031001,AMAN031001,SNDI071896,SNDI071896,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,SNDI071897,SNDI071897,20,1,0,0
AMAN031001,AMAN031001,SNDI071898,SNDI071898,20,1,0,0
AMAN031001,AMAN031001,SNDI071899,SNDI071899,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,SNDI071900,SNDI071900,20,1,0,0
AMAN031001,AMAN031001,SNDI071901,SNDI071901,20,1,0,0
AMAN031001,AMAN031001,SNDI071902,SNDI071902,20,1,0,0
AMAN031001,AMAN031001,SNDI071903,SNDI071903,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,SNDI071904,SNDI071904,4.12029423371771,0.885,0.115,0
AMAN031001,AMAN031001,SNDI071905,SNDI071905,20,1,0,0
AMAN031001,AMAN031001,SNDI071906,SNDI071906,20,1,0,0
AMAN031001,AMAN031001,SNDI071907,SNDI071907,2.86249647625006,0.725,0.275,0
AMAN031001,AMAN031001,SNDI071908,SNDI071908,20,1,0,0
AMAN031001,AMAN031001,SNDI071909,SNDI071909,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,SNDI071910,SNDI071910,20,1,0,0
AMAN031001,AMAN031001,TGSH4238,TGSH4238,20,1,0,0
AMAN031001,AMAN031001,TGSH4239,TGSH4239,20,1,0,0
AMAN031001,AMAN031001,TGSH4240,TGSH4240,2.29335894269059,0.592,0.408,0
AMAN031001,AMAN031001,TGSH4241,TGSH4241,20,1,0,0
AMAN031001,AMAN031001,TGSH4242,TGSH4242,1.77843221146159,0.417,0.583,0
AMAN031001,AMAN031001,TGSH4243,TGSH4243,20,1,0,0
AMAN031001,AMAN031001,TGSH4244,TGSH4244,2.17136841831198,0.556,0.444,0
AMAN031001,AMAN031001,TGSH4245,TGSH4245,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,TGSH4246,TGSH4246,2.48196850739783,0.642,0.358,0
AMAN031001,AMAN031001,TGSH4247,TGSH4247,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,TGSH4248,TGSH4248,1.71311885221184,0.39,0.61,0
AMAN031001,AMAN031001,TGSH4249,TGSH4249,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,TGSH4250,TGSH4250,1.46992925777492,0.278,0.722,0
AMAN031001,AMAN031001,TGSH4251,TGSH4251,1.77843221146159,0.417,0.583,0
AMAN031001,AMAN031001,TGSH4252,TGSH4252,20,1,0,0
AMAN031001,AMAN031001,TGSH4253,TGSH4253,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,TGSH4254,TGSH4254,20,1,0,0
AMAN031001,AMAN031001,TGSH4255,TGSH4255,3.08926733809709,0.765,0.235,0
AMAN031001,AMAN031001,TGSH4256,TGSH4256,20,1,0,0
AMAN031001,AMAN031001,TGSH4257,TGSH4257,20,1,0,0
AMAN031001,AMAN031001,TGSH4258,TGSH4258,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,TGYE3689,TGYE3689,20,1,0,0
AMAN031001,AMAN031001,TGYE3690,TGYE3690,20,1,0,0
AMAN031001,AMAN031001,TGYE3691,TGYE3691,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,TGYE3692,TGYE3692,2.12029423371771,0.54,0.46,0
AMAN031001,AMAN031001,TGYE3693,TGYE3693,20,1,0,0
AMAN031001,AMAN031001,TGYE3694,TGYE3694,20,1,0,0
AMAN031001,AMAN031001,TGYE3695,TGYE3695,20,1,0,0
AMAN031001,AMAN031001,TGYE3696,TGYE3696,20,1,0,0
AMAN031001,AMAN031001,TGYE3697,TGYE3697,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,TGYE3698,TGYE3698,20,1,0,0
AMAN031001,AMAN031001,TGYE3699,TGYE3699,20,1,0,0
AMAN031001,AMAN031001,TGYE3700,TGYE3700,20,1,0,0
AMAN031001,AMAN031001,TGYE3701,TGYE3701,20,1,0,0
AMAN031001,AMAN031001,TGYE3702,TGYE3702,20,1,0,0
AMAN031001,AMAN031001,TGYE3703,TGYE3703,3.38835545662634,0.809,0.191,0
AMAN031001,AMAN031001,TGYE3704,TGYE3704,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,TGYE3705,TGYE3705,20,1,0,0
AMAN031001,AMAN031001,TGYE3706,TGYE3706,20,1,0,0
AMAN031001,AMAN031001,TGYE3707,TGYE3707,20,1,0,0
AMAN031001,AMAN031001,TGYE3708,TGYE3708,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,TGYE3709,TGYE3709,20,1,0,0
AMAN031001,AMAN031001,TGYE3710,TGYE3710,20,1,0,0
AMAN031001,AMAN031001,AMAN030929,AMAN030929,20,1,0,0
AMAN031001,AMAN031001,AMAN030931,AMAN030931,2.46992925777492,0.639,0.361,0
AMAN031001,AMAN031001,AMAN030932,AMAN030932,20,1,0,0
AMAN031001,AMAN031001,AMAN030933,AMAN030933,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,AMAN030934,AMAN030934,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,AMAN030935,AMAN030935,1.88097589685773,0.457,0.543,0
AMAN031001,AMAN031001,AMAN030936,AMAN030936,20,1,0,0
AMAN031001,AMAN031001,AMAN030937,AMAN030937,20,1,0,0
AMAN031001,AMAN031001,AMAN030938,AMAN030938,20,1,0,0
AMAN031001,AMAN031001,AMAN030939,AMAN030939,5.13289427049735,0.943,0.057,0
AMAN031001,AMAN031001,AMAN030940,AMAN030940,20,1,0,0
AMAN031001,AMAN031001,AMAN030941,AMAN030941,20,1,0,0
AMAN031001,AMAN031001,AMAN030942,AMAN030942,20,1,0,0
AMAN031001,AMAN031001,AMAN030943,AMAN030943,20,1,0,0
AMAN031001,AMAN031001,AMAN030944,AMAN030944,20,1,0,0
AMAN031001,AMAN031001,AMAN030945,AMAN030945,20,1,0,0
AMAN031001,AMAN031001,AMAN030946,AMAN030946,20,1,0,0
AMAN031001,AMAN031001,AMAN030947,AMAN030947,20,1,0,0
AMAN031001,AMAN031001,AMAN030948,AMAN030948,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,AMAN030949,AMAN030949,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,AMAN030950,AMAN030950,20,1,0,0
AMAN031001,AMAN031001,AMAN030951,AMAN030951,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,AMAN030952,AMAN030952,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,AMAN030953,AMAN030953,20,1,0,0
AMAN031001,AMAN031001,AMAN030956,AMAN030956,20,1,0,0
AMAN031001,AMAN031001,AMAN030957,AMAN030957,20,1,0,0
AMAN031001,AMAN031001,AMAN030958,AMAN030958,20,1,0,0
AMAN031001,AMAN031001,AMAN030960,AMAN030960,1.70368943929191,0.386,0.614,0
AMAN031001,AMAN031001,AMAN030961,AMAN030961,20,1,0,0
AMAN031001,AMAN031001,AMAN030964,AMAN030964,4.23786383009889,0.894,0.106,0
AMAN031001,AMAN031001,AMAN030966,AMAN030966,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,AMAN030967,AMAN030967,3.265344566521,0.792,0.208,0
AMAN031001,AMAN031001,AMAN030968,AMAN030968,4.23786383009889,0.894,0.106,0
AMAN031001,AMAN031001,AMAN030969,AMAN030969,20,1,0,0
AMAN031001,AMAN031001,AMAN030970,AMAN030970,4.68038206579984,0.922,0.078,0
AMAN031001,AMAN031001,AMAN030971,AMAN030971,20,1,0,0
AMAN031001,AMAN031001,AMAN030972,AMAN030972,2.0350469470992,0.512,0.488,0
AMAN031001,AMAN031001,AMAN030973,AMAN030973,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,AMAN030974,AMAN030974,1.93236128312464,0.476,0.524,0
AMAN031001,AMAN031001,AMAN030975,AMAN030975,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,AMAN030976,AMAN030976,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,AMAN030977,AMAN030977,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,AMAN030978,AMAN030978,2.39213709716876,0.619,0.381,0
AMAN031001,AMAN031001,AMAN030979,AMAN030979,2.22095044716254,0.571,0.429,0
AMAN031001,AMAN031001,AMAN030980,AMAN030980,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,AMAN030981,AMAN030981,3.41119543298445,0.812,0.188,0
AMAN031001,AMAN031001,AMAN030983,AMAN030983,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,AMAN030984,AMAN030984,20,1,0,0
AMAN031001,AMAN031001,AMAN030985,AMAN030985,3.59074485331516,0.834,0.166,0
AMAN031001,AMAN031001,AMAN030986,AMAN030986,20,1,0,0
AMAN031001,AMAN031001,AMAN030987,AMAN030987,20,1,0,0
AMAN031001,AMAN031001,AMAN030988,AMAN030988,20,1,0,0
AMAN031001,AMAN031001,AMAN030989,AMAN030989,20,1,0,0
AMAN031001,AMAN031001,AMAN030990,AMAN030990,20,1,0,0
AMAN031001,AMAN031001,AMAN030991,AMAN030991,20,1,0,0
AMAN031001,AMAN031001,AMAN030992,AMAN030992,20,1,0,0
AMAN031001,AMAN031001,AMAN030993,AMAN030993,20,1,0,0
AMAN031001,AMAN031001,AMAN030994,AMAN030994,1.96296926905503,0.487,0.513,0
AMAN031001,AMAN031001,AMAN030995,AMAN030995,1.84684321193858,0.444,0.556,0
AMAN031001,AMAN031001,AMAN030996,AMAN030996,1.96296926905503,0.487,0.513,0
AMAN031001,AMAN031001,AMAN030997,AMAN030997,1.96296926905503,0.487,0.513,0
AMAN031001,AMAN031001,AMAN030998,AMAN030998,20,1,0,0
AMAN031001,AMAN031001,AMAN030999,AMAN030999,1.96296926905503,0.487,0.513,0
AMAN031001,AMAN031001,DILE6071,DILE6071,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,DILE6072,DILE6072,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,DILE6074,DILE6074,4.38082178394093,0.904,0.096,0
AMAN031001,AMAN031001,DILE6076,DILE6076,20,1,0,0
AMAN031001,AMAN031001,DILE6078,DILE6078,20,1,0,0
AMAN031001,AMAN031001,DILE6079,DILE6079,20,1,0,0
AMAN031001,AMAN031001,DILE6081,DILE6081,20,1,0,0
AMAN031001,AMAN031001,DILE6082,DILE6082,20,1,0,0
AMAN031001,AMAN031001,DILE6083,DILE6083,20,1,0,0
AMAN031001,AMAN031001,DILE6084,DILE6084,20,1,0,0
AMAN031001,AMAN031001,DILE6085,DILE6085,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,DILE6086,DILE6086,20,1,0,0
AMAN031001,AMAN031001,DILE6087,DILE6087,3.08926733809709,0.765,0.235,0
AMAN031001,AMAN031001,DILE6090,DILE6090,3.30757280191029,0.798,0.202,0
AMAN031001,AMAN031001,DILE6091,DILE6091,6.21089678249862,0.973,0.027,0
AMAN031001,AMAN031001,DILE6092,DILE6092,2.71311885221184,0.695,0.305,0
AMAN031001,AMAN031001,DILE6093,DILE6093,20,1,0,0
AMAN031001,AMAN031001,DILE6094,DILE6094,20,1,0,0
AMAN031001,AMAN031001,DILE6095,DILE6095,20,1,0,0
AMAN031001,AMAN031001,DILE6097,DILE6097,20,1,0,0
AMAN031001,AMAN031001,DILE6098,DILE6098,2.41888982477445,0.626,0.374,0
AMAN031001,AMAN031001,DILE6099,DILE6099,20,1,0,0
AMAN031002,AMAN031002,AMAN031003,AMAN031003,1,0,1,0
AMAN031002,AMAN031002,AMAN031004,AMAN031004,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031005,AMAN031005,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031007,AMAN031007,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031008,AMAN031008,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031009,AMAN031009,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031010,AMAN031010,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031011,AMAN031011,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031012,AMAN031012,2.39213709716876,0.619,0.381,0
AMAN031002,AMAN031002,AMAN031013,AMAN031013,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031014,AMAN031014,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031015,AMAN031015,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031016,AMAN031016,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMAN031017,AMAN031017,20,1,0,0
AMAN031002,AMAN031002,AMAN031018,AMAN031018,20,1,0,0
AMAN031002,AMAN031002,AMAN031019,AMAN031019,2.86249647625006,0.725,0.275,0
AMAN031002,AMAN031002,AMAN031020,AMAN031020,3.30757280191029,0.798,0.202,0
AMAN031002,AMAN031002,AMHA1702,AMHA1702,2.39213709716876,0.619,0.381,0
AMAN031002,AMAN031002,AMHA1703,AMHA1703,20,1,0,0
AMAN031002,AMAN031002,AMHA1704,AMHA1704,4,0.875,0.125,0
AMAN031002,AMAN031002,AMHA1706,AMHA1706,20,1,0,0
AMAN031002,AMAN031002,AMHA1707,AMHA1707,4.81603716515741,0.929,0.071,0
AMAN031002,AMAN031002,AMHA1708,AMHA1708,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,AMHA485,AMHA485,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,AMHA4853,AMHA4853,20,1,0,0
AMAN031002,AMAN031002,AMHA4854,AMHA4854,20,1,0,0
AMAN031002,AMAN031002,AMHA4855,AMHA4855,4.12029423371771,0.885,0.115,0
AMAN031002,AMAN031002,AMHA4856,AMHA4856,3.23786383009889,0.788,0.212,0
AMAN031002,AMAN031002,AMHA4857,AMHA4857,2.25153876699596,0.58,0.42,0
AMAN031002,AMAN031002,AMJI031333,AMJI031333,3.30757280191029,0.798,0.202,0
AMAN031002,AMAN031002,AMJI031334,AMJI031334,20,1,0,0
AMAN031002,AMAN031002,AMJI031335,AMJI031335,20,1,0,0
AMAN031002,AMAN031002,AMJI031336,AMJI031336,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,AMJI031337,AMJI031337,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,AMJI031338,AMJI031338,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,AMJI031339,AMJI031339,1.82367722735954,0.435,0.565,0
AMAN031002,AMAN031002,AMJI031340,AMJI031340,20,1,0,0
AMAN031002,AMAN031002,AMJI031341,AMJI031341,2.86249647625006,0.725,0.275,0
AMAN031002,AMAN031002,AMJI031342,AMJI031342,2.25153876699596,0.58,0.42,0
AMAN031002,AMAN031002,AMJI031343,AMJI031343,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,AMJI031344,AMJI031344,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,AMWO031583,AMWO031583,8.96578428466209,0.996,0.004,0
AMAN031002,AMAN031002,AMWO031584,AMWO031584,20,1,0,0
AMAN031002,AMAN031002,AMWO031585,AMWO031585,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,AMWO031586,AMWO031586,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,AMWO031587,AMWO031587,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,DILE6100,DILE6100,2.0862010350493,0.529,0.471,0
AMAN031002,AMAN031002,GAAB2301,GAAB2301,20,1,0,0
AMAN031002,AMAN031002,GAAB2302,GAAB2302,20,1,0,0
AMAN031002,AMAN031002,GAAB2303,GAAB2303,20,1,0,0
AMAN031002,AMAN031002,GAAB2304,GAAB2304,20,1,0,0
AMAN031002,AMAN031002,GAAB2305,GAAB2305,20,1,0,0
AMAN031002,AMAN031002,GAAB2306,GAAB2306,20,1,0,0
AMAN031002,AMAN031002,GAAB2307,GAAB2307,20,1,0,0
AMAN031002,AMAN031002,GAAB2308,GAAB2308,20,1,0,0
AMAN031002,AMAN031002,GAAB2309,GAAB2309,20,1,0,0
AMAN031002,AMAN031002,GAAB2310,GAAB2310,2.57346686188333,0.664,0.336,0
AMAN031002,AMAN031002,GAAB2311,GAAB2311,20,1,0,0
AMAN031002,AMAN031002,GAAB2312,GAAB2312,20,1,0,0
AMAN031002,AMAN031002,SEBI1501,SEBI1501,20,1,0,0
AMAN031002,AMAN031002,SEBI1502,SEBI1502,20,1,0,0
AMAN031002,AMAN031002,SEBI1503,SEBI1503,20,1,0,0
AMAN031002,AMAN031002,SEBI1504,SEBI1504,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,SEBI1506,SEBI1506,4.98850436116217,0.937,0.063,0
AMAN031002,AMAN031002,SEBI1507,SEBI1507,20,1,0,0
AMAN031002,AMAN031002,SEBI1508,SEBI1508,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,SEBI1509,SEBI1509,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1510,SEBI1510,20,1,0,0
AMAN031002,AMAN031002,SEBI1511,SEBI1511,2.86249647625006,0.725,0.275,0
AMAN031002,AMAN031002,SEBI1512,SEBI1512,20,1,0,0
AMAN031002,AMAN031002,SEBI1513,SEBI1513,20,1,0,0
AMAN031002,AMAN031002,SEBI1514,SEBI1514,2.86249647625006,0.725,0.275,0
AMAN031002,AMAN031002,SEBI1515,SEBI1515,20,1,0,0
AMAN031002,AMAN031002,SEBI1516,SEBI1516,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1518,SEBI1518,20,1,0,0
AMAN031002,AMAN031002,SEBI1520,SEBI1520,3.30757280191029,0.798,0.202,0
AMAN031002,AMAN031002,SEBI1521,SEBI1521,20,1,0,0
AMAN031002,AMAN031002,SEBI1522,SEBI1522,2.43050890804128,0.629,0.371,0
AMAN031002,AMAN031002,SEBI1523,SEBI1523,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,SEBI1524,SEBI1524,20,1,0,0
AMAN031002,AMAN031002,SEBI1525,SEBI1525,20,1,0,0
AMAN031002,AMAN031002,SEBI1526,SEBI1526,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,SEBI1527,SEBI1527,2.86249647625006,0.725,0.275,0
AMAN031002,AMAN031002,SEBI1528,SEBI1528,20,1,0,0
AMAN031002,AMAN031002,SEBI1529,SEBI1529,20,1,0,0
AMAN031002,AMAN031002,SEBI1530,SEBI1530,20,1,0,0
AMAN031002,AMAN031002,SEBI1531,SEBI1531,20,1,0,0
AMAN031002,AMAN031002,SEBI1532,SEBI1532,20,1,0,0
AMAN031002,AMAN031002,SEBI1533,SEBI1533,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,SEBI1534,SEBI1534,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1535,SEBI1535,20,1,0,0
AMAN031002,AMAN031002,SEBI1536,SEBI1536,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1537,SEBI1537,20,1,0,0
AMAN031002,AMAN031002,SEBI1538,SEBI1538,2.86249647625006,0.725,0.275,0
AMAN031002,AMAN031002,SEBI1539,SEBI1539,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1540,SEBI1540,20,1,0,0
AMAN031002,AMAN031002,SEBI1541,SEBI1541,20,1,0,0
AMAN031002,AMAN031002,SEBI1542,SEBI1542,20,1,0,0
AMAN031002,AMAN031002,SEBI1543,SEBI1543,2.02326977932285,0.508,0.492,0
AMAN031002,AMAN031002,SEBI1544,SEBI1544,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,SEBI1545,SEBI1545,20,1,0,0
AMAN031002,AMAN031002,SEBI1546,SEBI1546,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1547,SEBI1547,20,1,0,0
AMAN031002,AMAN031002,SEBI1548,SEBI1548,20,1,0,0
AMAN031002,AMAN031002,SEBI1549,SEBI1549,20,1,0,0
AMAN031002,AMAN031002,SEBI1550,SEBI1550,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,SEBI1551,SEBI1551,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1552,SEBI1552,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1553,SEBI1553,2.25153876699596,0.58,0.42,0
AMAN031002,AMAN031002,SEBI1554,SEBI1554,20,1,0,0
AMAN031002,AMAN031002,SEBI1555,SEBI1555,20,1,0,0
AMAN031002,AMAN031002,SEBI1556,SEBI1556,2.02326977932285,0.508,0.492,0
AMAN031002,AMAN031002,SEBI1557,SEBI1557,20,1,0,0
AMAN031002,AMAN031002,SEBI1558,SEBI1558,2.52699243208383,0.653,0.347,0
AMAN031002,AMAN031002,SEBI1559,SEBI1559,5.13289427049735,0.943,0.057,0
AMAN031002,AMAN031002,SEBI1560,SEBI1560,20,1,0,0
AMAN031002,AMAN031002,SEBI1561,SEBI1561,20,1,0,0
AMAN031002,AMAN031002,SEBI1562,SEBI1562,2.43050890804128,0.629,0.371,0
AMAN031002,AMAN031002,SEBI1564,SEBI1564,20,1,0,0
AMAN031002,AMAN031002,SEBI1565,SEBI1565,3.30757280191029,0.798,0.202,0
AMAN031002,AMAN031002,SEBI1566,SEBI1566,3.30757280191029,0.798,0.202,0
AMAN031002,AMAN031002,SEBI1567,SEBI1567,3.53115605702536,0.827,0.173,0
AMAN031002,AMAN031002,SEBI1568,SEBI1568,3.94341647163363,0.87,0.13,0
AMAN031002,AMAN031002,SEBI1569,SEBI1569,20,1,0,0
AMAN031002,AMAN031002,SEBI1570,SEBI1570,20,1,0,0
AMAN031002,AMAN031002,SEBI1571,SEBI1571,6.21089678249862,0.973,0.027,0
